325.97296142578125,86.8881607055664,0.8789787888526917,326.06756591796875,139.1322784423828,0.8680277466773987,265.7586364746094,137.18771362304688,0.8170965313911438,213.46038818359375,233.6428680419922,0.8123462200164795,261.6899108886719,295.9349670410156,0.8700941801071167,380.3406677246094,139.17295837402344,0.7934608459472656,424.5470886230469,229.50775146484375,0.8442472219467163,392.3185729980469,271.76629638671875,0.7940798401832581,316.04742431640625,297.8919677734375,0.694227933883667,279.81109619140625,297.85784912109375,0.6488167643547058,360.1008605957031,297.8837585449219,0.6806800365447998,311.8592834472656,72.87269592285156,0.9180311560630798,336.05755615234375,72.7855224609375,0.8895677328109741,289.88348388671875,86.83177947998047,0.821648359298706,356.1893615722656,80.84500122070312,0.757973849773407,1.9859155548106597,2.035401217568775,2.0349429355790165,2.026646969383027
326.0,86.0,1.0,326.0,139.0,1.0,266.0,137.0,1.0,214.0,234.0,1.0,262.0,295.0,1.0,381.0,139.0,1.0,425.0,229.0,1.0,393.0,269.0,1.0,316.0,298.0,1.0,280.0,297.0,1.0,360.0,297.0,1.0,312.0,72.0,1.0,336.0,72.0,1.0,290.0,87.0,1.0,356.0,81.0,1.0,1.9828046101646932,2.029570548087478,2.0121324365452713,2.025515601615866
326.0,86.0,1.0,326.0,139.0,1.0,266.0,137.0,1.0,214.0,234.0,1.0,262.0,294.0,1.0,381.0,139.0,1.0,425.0,228.0,1.0,394.0,266.0,1.0,316.0,298.0,1.0,280.0,296.0,1.0,360.0,296.0,1.0,312.0,71.0,1.0,336.0,72.0,1.0,290.0,87.0,1.0,356.0,81.0,1.0,1.9747564941954119,2.029570548087478,1.998154726966405,2.029939461757135
326.0,86.0,1.0,326.0,139.0,1.0,266.0,137.0,1.0,214.0,234.0,1.0,262.0,293.0,1.0,381.0,139.0,1.0,425.0,227.0,1.0,395.0,263.0,1.0,316.0,298.0,1.0,280.0,295.0,1.0,359.0,295.0,1.0,312.0,70.0,1.0,336.0,72.0,1.0,290.0,87.0,1.0,356.0,81.0,1.0,1.9665431265286408,2.029570548087478,1.9832067683922838,2.0344439357957027
326.0,86.0,1.0,326.0,139.0,1.0,266.0,137.0,1.0,214.0,234.0,1.0,254.0,284.0,1.0,381.0,139.0,1.0,425.0,227.0,1.0,396.0,260.0,1.0,316.0,298.0,1.0,281.0,294.0,1.0,359.0,297.0,1.0,312.0,70.0,1.0,336.0,72.0,1.0,290.0,87.0,1.0,356.0,81.0,1.0,1.9747564941954119,2.029570548087478,1.9569737206170923,2.0344439357957027
326.0,86.0,1.0,326.0,139.0,1.0,266.0,137.0,1.0,212.0,234.0,1.0,254.0,282.0,1.0,381.0,139.0,1.0,425.0,226.0,1.0,396.0,257.0,1.0,317.0,298.0,1.0,282.0,296.0,1.0,358.0,296.0,1.0,312.0,70.0,1.0,336.0,71.0,1.0,290.0,87.0,1.0,356.0,81.0,1.0,1.914789259160385,2.045448725724433,1.9212807532803888,2.0390310595851
326.0,86.0,1.0,326.0,139.0,1.0,266.0,137.0,1.0,212.0,234.0,1.0,253.0,278.0,1.0,381.0,139.0,1.0,425.0,225.0,1.0,396.0,254.0,1.0,317.0,298.0,1.0,282.0,296.0,1.0,362.0,300.0,1.0,312.0,70.0,1.0,336.0,71.0,1.0,290.0,87.0,1.0,356.0,81.0,1.0,1.8835005689781525,2.045448725724433,1.8832878865294156,2.043702930457826
326.0,86.0,1.0,326.0,139.0,1.0,266.0,137.0,1.0,210.0,234.0,1.0,253.0,274.0,1.0,381.0,139.0,1.0,425.0,224.0,1.0,396.0,250.0,1.0,318.0,298.0,1.0,281.0,295.0,1.0,360.0,296.0,1.0,312.0,70.0,1.0,336.0,71.0,1.0,290.0,87.0,1.0,356.0,81.0,1.0,1.7964898755575553,2.0610510950386636,1.8240376515888646,2.048461709157646
326.0,86.0,1.0,326.0,139.0,1.0,266.0,137.0,1.0,208.0,234.0,1.0,252.0,267.0,1.0,381.0,139.0,1.0,425.0,223.0,1.0,395.0,242.0,1.0,320.0,298.0,1.0,280.0,302.0,1.0,362.0,302.0,1.0,312.0,70.0,1.0,336.0,71.0,1.0,290.0,87.0,1.0,356.0,81.0,1.0,1.6753953848357286,2.0763773816691016,1.6528524254405197,2.0533096218173736
326.0,86.0,1.0,326.0,139.0,1.0,265.0,137.0,1.0,208.0,233.0,1.0,254.0,262.0,1.0,381.0,139.0,1.0,424.0,222.0,1.0,395.0,238.0,1.0,321.0,300.0,1.0,280.0,299.0,1.0,363.0,301.0,1.0,312.0,70.0,1.0,336.0,71.0,1.0,290.0,87.0,1.0,356.0,81.0,1.0,1.5974830199035055,2.073832420351285,1.596961597999423,2.0487970170695236
